DDODesc,MAJOR,RECEIPTHEAD,BOOKDATE,Tenderer,Challan,NETRECEIPT
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,29/04/2017,"[F8782000003] HIMGRN:B17D172975, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -Assistant Engineer",1,19950
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/05/2017,"[G8782000001] HIMGRN:B17E149538, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,12500
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,22/06/2017,"[H8782000001] HIMGRN:B17F124158, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -MISC RECEIPT",1,2750
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,22/06/2017,"[H8782000002] HIMGRN:B17F129504, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -MISC RECEIPT",1,21000
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/06/2017,"[H8782000004] HIMGRN:B17F136093, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -MISC RECEIPT",1,2000
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,20/07/2017,"[I8782000001] HIMGRN:B17G128727, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -MISC RECEIPT",1,24150
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/08/2017,"[J8782000001] HIMGRN:B17H127946, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,29400
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/08/2017,"[J8782000002] HIMGRN:B17H130360, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,750
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,21/09/2017,"[K8782000003] HIMGRN:B17I123192, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc reciept",1,39900
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,31/10/2017,"[L8782000003] HIMGRN:B17J125369, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,18900
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,22/01/2018,"[C8782000003] HIMGRN:B18A123046, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipts",1,17650
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/01/2018,"[C8782000005] HIMGRN:B18A132987, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,4000
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,30/01/2018,"[C8782000006] HIMGRN:B18A139368, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,6000
MDI07-685-E E GOHAR DIVISION,8782-CASH REMITTANCES & ADJUSTMENTS,8782-00-102-00- ,07/02/2018,"[D8782000001] HIMGRN:B18B102200, ASSISTANT ENGINEER PUBLIC WORKS REMITTANCES -misc receipt",1,2000
